file,precision,registers,version,block,sort,kernel time,total time,memory
2_RANDCONSTHEIGHT_100000,double,32,3,512,-,3401492,3405357,104838180
2_RANDCONSTHEIGHT_100000,double,32,3,512,h,5600672,5605073,105222112
2_RANDCONSTHEIGHT_100000,double,32,3,512,H,5576347,5581368,105222112
4_SKEWED_1_100000,float,-,1,512,-,2724078,2727170,495847996
4_SKEWED_1_100000,float,-,1,512,h,2540557,2544736,496246812
4_SKEWED_1_100000,float,-,1,512,H,2395680,2399871,496246812
4_SKEWED_1_100000,float,-,2,512,-,2742305,2745281,495847996
4_SKEWED_1_100000,float,-,2,512,h,2553914,2558149,496246812
4_SKEWED_1_100000,float,-,2,512,H,2410843,2414972,496246812
4_SKEWED_1_100000,float,-,3,512,-,1203664,1206184,150845896
4_SKEWED_1_100000,float,-,3,512,h,831273,834871,93863276
4_SKEWED_1_100000,float,-,3,512,H,826831,830518,93862268
4_SKEWED_1_100000,float,32,1,512,-,2334081,2337045,495847996
4_SKEWED_1_100000,float,32,1,512,h,2850035,2854163,496246812
4_SKEWED_1_100000,float,32,1,512,H,2665006,2669121,496246812
4_SKEWED_1_100000,float,32,2,512,-,2329359,2332332,495847996
4_SKEWED_1_100000,float,32,2,512,h,2850290,2854472,496246812
4_SKEWED_1_100000,float,32,2,512,H,2664929,2669059,496246812
4_SKEWED_1_100000,float,32,3,512,-,1099727,1102202,150845896
4_SKEWED_1_100000,float,32,3,512,h,1027904,1031502,93863276
4_SKEWED_1_100000,float,32,3,512,H,1022716,1026379,93862268
4_SKEWED_1_100000,double,-,1,512,-,5666807,5670575,985111480
4_SKEWED_1_100000,double,-,1,512,h,5186849,5191896,985510300
4_SKEWED_1_100000,double,-,1,512,H,5195026,5199921,985510300
4_SKEWED_1_100000,double,-,2,512,-,5709751,5713397,985111480
4_SKEWED_1_100000,double,-,2,512,h,5214340,5219242,985510300
4_SKEWED_1_100000,double,-,2,512,H,5223056,5228123,985510300
4_SKEWED_1_100000,double,-,3,512,-,3042529,3045427,295074884
4_SKEWED_1_100000,double,-,3,512,h,2113715,2117761,180690896
4_SKEWED_1_100000,double,-,3,512,H,2110382,2114436,180689552
4_SKEWED_1_100000,double,32,1,512,-,4480273,4484832,985111480
4_SKEWED_1_100000,double,32,1,512,h,6124985,6129885,985510300
4_SKEWED_1_100000,double,32,1,512,H,6133510,6138274,985510300
4_SKEWED_1_100000,double,32,2,512,-,4461217,4464672,985111480
4_SKEWED_1_100000,double,32,2,512,h,6071291,6077146,985510300
4_SKEWED_1_100000,double,32,2,512,H,6080286,6085150,985510300
4_SKEWED_1_100000,double,32,3,512,-,2339141,2342532,295074884
4_SKEWED_1_100000,double,32,3,512,h,2821462,2825326,180690896
4_SKEWED_1_100000,double,32,3,512,H,2815029,2818834,180689552
4_SKEWED_1_100000_zero_EU,float,-,1,512,-,2663251,2666254,486752904
4_SKEWED_1_100000_zero_EU,float,-,1,512,h,2473815,2477929,487151824
4_SKEWED_1_100000_zero_EU,float,-,1,512,H,2349680,2353849,487151824
4_SKEWED_1_100000_zero_EU,float,-,2,512,-,2685274,2688250,486752904
4_SKEWED_1_100000_zero_EU,float,-,2,512,h,2487604,2491721,487151824
4_SKEWED_1_100000_zero_EU,float,-,2,512,H,2366146,2370226,487151824
4_SKEWED_1_100000_zero_EU,float,-,3,512,-,1139241,1141666,141925136
4_SKEWED_1_100000_zero_EU,float,-,3,512,h,780055,783569,85091524
4_SKEWED_1_100000_zero_EU,float,-,3,512,H,776261,779940,85090372
4_SKEWED_1_100000_zero_EU,float,32,1,512,-,2294590,2297494,486752904
4_SKEWED_1_100000_zero_EU,float,32,1,512,h,2772786,2776956,487151824
4_SKEWED_1_100000_zero_EU,float,32,1,512,H,2613492,2617598,487151824
4_SKEWED_1_100000_zero_EU,float,32,2,512,-,2285156,2288120,486752904
4_SKEWED_1_100000_zero_EU,float,32,2,512,h,2767055,2771188,487151824
4_SKEWED_1_100000_zero_EU,float,32,2,512,H,2608046,2612919,487151824
4_SKEWED_1_100000_zero_EU,float,32,3,512,-,1034503,1037190,141925136
4_SKEWED_1_100000_zero_EU,float,32,3,512,h,945560,949097,85091524
4_SKEWED_1_100000_zero_EU,float,32,3,512,H,945641,949171,85090372
4_SKEWED_1_100000_zero_EU,double,-,1,512,-,5013653,5017192,969952940
4_SKEWED_1_100000_zero_EU,double,-,1,512,h,5049133,5053978,970351852
4_SKEWED_1_100000_zero_EU,double,-,1,512,H,5056184,5062081,970351852
4_SKEWED_1_100000_zero_EU,double,-,2,512,-,5055249,5059729,969952940
4_SKEWED_1_100000_zero_EU,double,-,2,512,h,5077162,5083040,970351852
4_SKEWED_1_100000_zero_EU,double,-,2,512,H,5085262,5091130,970351852
4_SKEWED_1_100000_zero_EU,double,-,3,512,-,2687760,2690981,280259836
4_SKEWED_1_100000_zero_EU,double,-,3,512,h,1967633,1971479,166178720
4_SKEWED_1_100000_zero_EU,double,-,3,512,H,1964302,1968674,166178528
4_SKEWED_1_100000_zero_EU,double,32,1,512,-,4021346,4025923,969952940
4_SKEWED_1_100000_zero_EU,double,32,1,512,h,5935337,5940443,970351852
4_SKEWED_1_100000_zero_EU,double,32,1,512,H,5943326,5948499,970351852
4_SKEWED_1_100000_zero_EU,double,32,2,512,-,3996952,4000396,969952940
4_SKEWED_1_100000_zero_EU,double,32,2,512,h,5881642,5886504,970351852
4_SKEWED_1_100000_zero_EU,double,32,2,512,H,5889297,5893995,970351852
4_SKEWED_1_100000_zero_EU,double,32,3,512,-,2070658,2073274,280259836
4_SKEWED_1_100000_zero_EU,double,32,3,512,h,2588805,2592645,166178720
4_SKEWED_1_100000_zero_EU,double,32,3,512,H,2581261,2585149,166178528
4_SKEWED_1_65536,float,-,1,512,-,1786938,1788874,324975278
4_SKEWED_1_65536,float,-,1,512,h,1617205,1620443,325236706
4_SKEWED_1_65536,float,-,1,512,H,1673395,1676489,325236706
4_SKEWED_1_65536,float,-,2,512,-,1797983,1800012,324975278
4_SKEWED_1_65536,float,-,2,512,h,1626384,1629559,325236706
4_SKEWED_1_65536,float,-,2,512,H,1684013,1687182,325236706
4_SKEWED_1_65536,float,-,3,512,-,788248,789879,98882562
4_SKEWED_1_65536,float,-,3,512,h,548581,551231,61661854
4_SKEWED_1_65536,float,-,3,512,H,544742,547390,61660942
4_SKEWED_1_65536,float,32,1,512,-,1532761,1534708,324975278
4_SKEWED_1_65536,float,32,1,512,h,1808958,1811925,325236706
4_SKEWED_1_65536,float,32,1,512,H,1881039,1884027,325236706
4_SKEWED_1_65536,float,32,2,512,-,1529502,1531399,324975278
4_SKEWED_1_65536,float,32,2,512,h,1807010,1809957,325236706
4_SKEWED_1_65536,float,32,2,512,H,1882773,1886494,325236706
4_SKEWED_1_65536,float,32,3,512,-,721102,722579,98882562
4_SKEWED_1_65536,float,32,3,512,h,679171,681697,61661854
4_SKEWED_1_65536,float,32,3,512,H,675613,678073,61660942
4_SKEWED_1_65536,double,-,1,512,-,3405490,3407891,645629858
4_SKEWED_1_65536,double,-,1,512,h,3393514,3397860,645891298
4_SKEWED_1_65536,double,-,1,512,H,3396936,3400460,645891298
4_SKEWED_1_65536,double,-,2,512,-,3428094,3430378,645629858
4_SKEWED_1_65536,double,-,2,512,h,3408626,3412267,645891298
4_SKEWED_1_65536,double,-,2,512,H,3412115,3415733,645891298
4_SKEWED_1_65536,double,-,3,512,-,1878791,1880904,193460898
4_SKEWED_1_65536,double,-,3,512,h,1390276,1393048,118708774
4_SKEWED_1_65536,double,-,3,512,H,1384965,1387750,118707142
4_SKEWED_1_65536,double,32,1,512,-,2741965,2745027,645629858
4_SKEWED_1_65536,double,32,1,512,h,4011788,4015886,645891298
4_SKEWED_1_65536,double,32,1,512,H,4014366,4019403,645891298
4_SKEWED_1_65536,double,32,2,512,-,2724503,2726939,645629858
4_SKEWED_1_65536,double,32,2,512,h,3975580,3979273,645891298
4_SKEWED_1_65536,double,32,2,512,H,3978049,3981748,645891298
4_SKEWED_1_65536,double,32,3,512,-,1468993,1470791,193460898
4_SKEWED_1_65536,double,32,3,512,h,1856816,1859729,118708774
4_SKEWED_1_65536,double,32,3,512,H,1848779,1851704,118707142
1_RAND_100000,float,-,1,512,-,16009539,16013778,516562214
1_RAND_100000,float,-,1,512,h,15140190,15145943,516954034
1_RAND_100000,float,-,1,512,H,15122350,15127242,516954034
1_RAND_100000,float,-,2,512,-,16065989,16069637,516562214
1_RAND_100000,float,-,2,512,h,15191330,15196154,516954034
1_RAND_100000,float,-,2,512,H,15180797,15185675,516954034
1_RAND_100000,float,-,3,512,-,10954203,10958038,334134134
1_RAND_100000,float,-,3,512,h,9494469,9499217,279749318
1_RAND_100000,float,-,3,512,H,9495791,9500659,279748418
1_RAND_100000,float,32,1,512,-,11868210,11872576,516562214
1_RAND_100000,float,32,1,512,h,13148062,13153562,516954034
1_RAND_100000,float,32,1,512,H,13114384,13119100,516954034
1_RAND_100000,float,32,2,512,-,11850961,11854461,516562214
1_RAND_100000,float,32,2,512,h,13202449,13207220,516954034
1_RAND_100000,float,32,2,512,H,13172698,13177500,516954034
1_RAND_100000,float,32,3,512,-,8752008,8755800,334134134
1_RAND_100000,float,32,3,512,h,8975466,8980254,279749318
1_RAND_100000,float,32,3,512,H,8958212,8963540,279748418
1_RAND_100000,double,-,1,512,-,37178860,37182864,1019356910
1_RAND_100000,double,-,1,512,h,33821698,33826930,1019748570
1_RAND_100000,double,-,1,512,H,33789010,33794358,1019748570
1_RAND_100000,double,-,2,512,-,37494000,37498024,1019356910
1_RAND_100000,double,-,2,512,h,34018493,34023966,1019748570
1_RAND_100000,double,-,2,512,H,33976513,33981930,1019748570
1_RAND_100000,double,-,3,512,-,27782519,27786648,653981642
1_RAND_100000,double,-,3,512,h,24053822,24058895,544809878
1_RAND_100000,double,-,3,512,H,24020813,24025834,544808758
1_RAND_100000,double,32,1,512,-,28674746,28679873,1019356910
1_RAND_100000,double,32,1,512,h,24815128,24820201,1019748570
1_RAND_100000,double,32,1,512,H,26974031,26979207,1019748570
1_RAND_100000,double,32,2,512,-,28636303,28640304,1019356910
1_RAND_100000,double,32,2,512,h,24679525,24684956,1019748570
1_RAND_100000,double,32,2,512,H,26972775,26978050,1019748570
1_RAND_100000,double,32,3,512,-,21665928,21670057,653981642
1_RAND_100000,double,32,3,512,h,18472239,18477257,544809878
1_RAND_100000,double,32,3,512,H,18781810,18786621,544808758
1_RAND_NORMH_100000,float,-,1,512,-,14476666,14480387,516556954
1_RAND_NORMH_100000,float,-,1,512,h,15108959,15113611,516948962
1_RAND_NORMH_100000,float,-,1,512,H,15138653,15143259,516948962
1_RAND_NORMH_100000,float,-,2,512,-,14588126,14591898,516556954
1_RAND_NORMH_100000,float,-,2,512,h,15184456,15189166,516948962
1_RAND_NORMH_100000,float,-,2,512,H,15212895,15217497,516948962
1_RAND_NORMH_100000,float,-,3,512,-,10141402,10145451,309845002
1_RAND_NORMH_100000,float,-,3,512,h,9484160,9488593,279705098
1_RAND_NORMH_100000,float,-,3,512,H,9489899,9494388,279704030
1_RAND_NORMH_100000,float,32,1,512,-,10783512,10787929,516556954
1_RAND_NORMH_100000,float,32,1,512,h,13135236,13140075,516948962
1_RAND_NORMH_100000,float,32,1,512,H,13160108,13164944,516948962
1_RAND_NORMH_100000,float,32,2,512,-,10726430,10730126,516556954
1_RAND_NORMH_100000,float,32,2,512,h,13177210,13181927,516948962
1_RAND_NORMH_100000,float,32,2,512,H,13209204,13213969,516948962
1_RAND_NORMH_100000,float,32,3,512,-,7936830,7940567,309845002
1_RAND_NORMH_100000,float,32,3,512,h,8966080,8970942,279705098
1_RAND_NORMH_100000,float,32,3,512,H,8955239,8959959,279704030
1_RAND_NORMH_100000,double,-,1,512,-,36177278,36181338,1019348186
1_RAND_NORMH_100000,double,-,1,512,h,33578771,33584063,1019740134
1_RAND_NORMH_100000,double,-,1,512,H,33828039,33833133,1019740134
1_RAND_NORMH_100000,double,-,2,512,-,36470019,36474085,1019348186
1_RAND_NORMH_100000,double,-,2,512,h,33787126,33792800,1019740134
1_RAND_NORMH_100000,double,-,2,512,H,34027203,34032236,1019740134
1_RAND_NORMH_100000,double,-,3,512,-,26488188,26492275,605398298
1_RAND_NORMH_100000,double,-,3,512,h,23921886,23926769,544723814
1_RAND_NORMH_100000,double,-,3,512,H,24043244,24048048,544722246
1_RAND_NORMH_100000,double,32,1,512,-,28321354,28325398,1019348186
1_RAND_NORMH_100000,double,32,1,512,h,40712089,40717652,1019740134
1_RAND_NORMH_100000,double,32,1,512,H,25055831,25061185,1019740134
1_RAND_NORMH_100000,double,32,2,512,-,28288815,28293140,1019348186
1_RAND_NORMH_100000,double,32,2,512,h,40419016,40424437,1019740134
1_RAND_NORMH_100000,double,32,2,512,H,24926637,24932292,1019740134
1_RAND_NORMH_100000,double,32,3,512,-,20666995,20671206,605398298
1_RAND_NORMH_100000,double,32,3,512,h,31821729,31826650,544723814
1_RAND_NORMH_100000,double,32,3,512,H,18717838,18722944,544722246
1_RAND_NORMW_100000,float,-,1,512,-,16796954,16800678,516576354
1_RAND_NORMW_100000,float,-,1,512,h,15321244,15326165,516982450
1_RAND_NORMW_100000,float,-,1,512,H,15301956,15306886,516982450
1_RAND_NORMW_100000,float,-,2,512,-,16889522,16893111,516576354
1_RAND_NORMW_100000,float,-,2,512,h,15403376,15408143,516982450
1_RAND_NORMW_100000,float,-,2,512,H,15403690,15408536,516982450
1_RAND_NORMW_100000,float,-,3,512,-,11463376,11466920,325826634
1_RAND_NORMW_100000,float,-,3,512,h,10229902,10234667,279807350
1_RAND_NORMW_100000,float,-,3,512,H,10225648,10230437,279805474
1_RAND_NORMW_100000,float,32,1,512,-,12499730,12503159,516576354
1_RAND_NORMW_100000,float,32,1,512,h,11455179,11459816,516982450
1_RAND_NORMW_100000,float,32,1,512,H,11452182,11456952,516982450
1_RAND_NORMW_100000,float,32,2,512,-,12483179,12486604,516576354
1_RAND_NORMW_100000,float,32,2,512,h,11416209,11420947,516982450
1_RAND_NORMW_100000,float,32,2,512,H,11412951,11417682,516982450
1_RAND_NORMW_100000,float,32,3,512,-,9153109,9156957,325826634
1_RAND_NORMW_100000,float,32,3,512,h,8030687,8035382,279807350
1_RAND_NORMW_100000,float,32,3,512,H,8013349,8017999,279805474
1_RAND_NORMW_100000,double,-,1,512,-,38945413,38950177,1019371042
1_RAND_NORMW_100000,double,-,1,512,h,37609090,37615809,1019777262
1_RAND_NORMW_100000,double,-,1,512,H,37647749,37653104,1019777262
1_RAND_NORMW_100000,double,-,2,512,-,39302967,39306979,1019371042
1_RAND_NORMW_100000,double,-,2,512,h,37840146,37845487,1019777262
1_RAND_NORMW_100000,double,-,2,512,H,37868214,37873539,1019777262
1_RAND_NORMW_100000,double,-,3,512,-,28998372,29002312,637339322
1_RAND_NORMW_100000,double,-,3,512,h,26793229,26801347,544869694
1_RAND_NORMW_100000,double,-,3,512,H,26796780,26802357,544866510
1_RAND_NORMW_100000,double,32,1,512,-,30168725,30172810,1019371042
1_RAND_NORMW_100000,double,32,1,512,h,30288487,30294032,1019777262
1_RAND_NORMW_100000,double,32,1,512,H,30310927,30316554,1019777262
1_RAND_NORMW_100000,double,32,2,512,-,30162488,30166765,1019371042
1_RAND_NORMW_100000,double,32,2,512,h,30329548,30335182,1019777262
1_RAND_NORMW_100000,double,32,2,512,H,30321895,30327503,1019777262
1_RAND_NORMW_100000,double,32,3,512,-,22645961,22650276,637339322
1_RAND_NORMW_100000,double,32,3,512,h,20956496,20961852,544869694
1_RAND_NORMW_100000,double,32,3,512,H,20951113,20956475,544866510
4_SKEWED_1_100000,float,-,1,512,-,1600002,1602831,490119222
4_SKEWED_1_100000,float,-,1,512,h,1469962,1474393,490517642
4_SKEWED_1_100000,float,-,1,512,H,1320223,1324549,490517642
4_SKEWED_1_100000,float,-,2,512,-,1611560,1614589,490119222
4_SKEWED_1_100000,float,-,2,512,h,1478821,1483200,490517642
4_SKEWED_1_100000,float,-,2,512,H,1329701,1334029,490517642
4_SKEWED_1_100000,float,-,3,512,-,494383,496823,63020530
4_SKEWED_1_100000,float,-,3,512,h,413144,416797,43442302
4_SKEWED_1_100000,float,-,3,512,H,404148,407855,43442002
4_SKEWED_1_100000,float,32,1,512,-,1372885,1376491,490119222
4_SKEWED_1_100000,float,32,1,512,h,1263189,1267261,490517642
4_SKEWED_1_100000,float,32,1,512,H,1158459,1162660,490517642
4_SKEWED_1_100000,float,32,2,512,-,1365836,1368694,490119222
4_SKEWED_1_100000,float,32,2,512,h,1258119,1262197,490517642
4_SKEWED_1_100000,float,32,2,512,H,1152064,1156229,490517642
4_SKEWED_1_100000,float,32,3,512,-,460392,462826,63020530
4_SKEWED_1_100000,float,32,3,512,h,393124,396565,43442302
4_SKEWED_1_100000,float,32,3,512,H,383986,387361,43442002
4_SKEWED_1_100000,double,-,1,512,-,3220746,3224257,975443490
4_SKEWED_1_100000,double,-,1,512,h,2618000,2622777,975841922
4_SKEWED_1_100000,double,-,1,512,H,2617452,2622212,975841922
4_SKEWED_1_100000,double,-,2,512,-,3245849,3249222,975443490
4_SKEWED_1_100000,double,-,2,512,h,2629462,2634238,975841922
4_SKEWED_1_100000,double,-,2,512,H,2628523,2633216,975841922
4_SKEWED_1_100000,double,-,3,512,-,1256621,1259212,120959822
4_SKEWED_1_100000,double,-,3,512,h,955862,960110,81392642
4_SKEWED_1_100000,double,-,3,512,H,952884,956606,81391946
4_SKEWED_1_100000,double,32,1,512,-,2277403,2280894,975443490
4_SKEWED_1_100000,double,32,1,512,h,3141686,3146561,975841922
4_SKEWED_1_100000,double,32,1,512,H,3139590,3144481,975841922
4_SKEWED_1_100000,double,32,2,512,-,2261250,2264634,975443490
4_SKEWED_1_100000,double,32,2,512,h,3108373,3113116,975841922
4_SKEWED_1_100000,double,32,2,512,H,3104726,3109453,975841922
4_SKEWED_1_100000,double,32,3,512,-,973740,976071,120959822
4_SKEWED_1_100000,double,32,3,512,h,1296056,1299694,81392642
4_SKEWED_1_100000,double,32,3,512,H,1289122,1292856,81391946
4_SKEWED_INV_1_100000,float,-,1,512,-,1563176,1566173,490119300
4_SKEWED_INV_1_100000,float,-,1,512,h,1220691,1224739,490517932
4_SKEWED_INV_1_100000,float,-,1,512,H,1389894,1394004,490517932
4_SKEWED_INV_1_100000,float,-,2,512,-,1574424,1577384,490119300
4_SKEWED_INV_1_100000,float,-,2,512,h,1228256,1232434,490517932
4_SKEWED_INV_1_100000,float,-,2,512,H,1397326,1401501,490517932
4_SKEWED_INV_1_100000,float,-,3,512,-,445437,447779,111608996
4_SKEWED_INV_1_100000,float,-,3,512,h,181289,184741,43444176
4_SKEWED_INV_1_100000,float,-,3,512,H,176026,179477,43443788
4_SKEWED_INV_1_100000,float,32,1,512,-,1332699,1335557,490119300
4_SKEWED_INV_1_100000,float,32,1,512,h,1070856,1075030,490517932
4_SKEWED_INV_1_100000,float,32,1,512,H,1185039,1189234,490517932
4_SKEWED_INV_1_100000,float,32,2,512,-,1324766,1328019,490119300
4_SKEWED_INV_1_100000,float,32,2,512,h,1060631,1065179,490517932
4_SKEWED_INV_1_100000,float,32,2,512,H,1174758,1179056,490517932
4_SKEWED_INV_1_100000,float,32,3,512,-,391600,394026,111608996
4_SKEWED_INV_1_100000,float,32,3,512,h,168539,172074,43444176
4_SKEWED_INV_1_100000,float,32,3,512,H,163534,167102,43443788
4_SKEWED_INV_1_100000,double,-,1,512,-,3133272,3136708,975443620
4_SKEWED_INV_1_100000,double,-,1,512,h,2624842,2630693,975842200
4_SKEWED_INV_1_100000,double,-,1,512,H,2566676,2571434,975842200
4_SKEWED_INV_1_100000,double,-,2,512,-,3155985,3159353,975443620
4_SKEWED_INV_1_100000,double,-,2,512,h,2638262,2643101,975842200
4_SKEWED_INV_1_100000,double,-,2,512,H,2580822,2585592,975842200
4_SKEWED_INV_1_100000,double,-,3,512,-,1138098,1140781,218363976
4_SKEWED_INV_1_100000,double,-,3,512,h,448142,451796,81394716
4_SKEWED_INV_1_100000,double,-,3,512,H,439710,443654,81394004
4_SKEWED_INV_1_100000,double,32,1,512,-,2154203,2157550,975443620
4_SKEWED_INV_1_100000,double,32,1,512,h,3041591,3046892,975842200
4_SKEWED_INV_1_100000,double,32,1,512,H,2982653,2987680,975842200
4_SKEWED_INV_1_100000,double,32,2,512,-,2138140,2141727,975443620
4_SKEWED_INV_1_100000,double,32,2,512,h,3007967,3012994,975842200
4_SKEWED_INV_1_100000,double,32,2,512,H,2948547,2953530,975842200
4_SKEWED_INV_1_100000,double,32,3,512,-,847254,849862,218363976
4_SKEWED_INV_1_100000,double,32,3,512,h,597670,601601,81394716
4_SKEWED_INV_1_100000,double,32,3,512,H,586612,590475,81394004
